#{"t_start": 1783721429.796538, "env_id": "SpaceInvaders-v0"}
r,l,t
20.0,836,10336.129812
23.0,835,10337.027456
35.0,1343,10338.446927
36.0,1648,10340.163574
35.0,1303,10341.53836
33.0,1481,10343.108384
33.0,1367,10344.557222
34.0,1157,10345.794799
34.0,1226,10347.074116
33.0,1157,10348.278118
33.0,1258,10349.589162
33.0,1204,10350.846367
33.0,1350,10352.277714
33.0,1258,10353.578651
34.0,1422,10355.076867
48.0,2165,10357.400192
37.0,1425,10358.881752
34.0,1289,10360.227404
24.0,1169,10361.481894
36.0,1459,10363.000963
31.0,1145,10364.17979
32.0,1218,10365.4524
34.0,1393,10366.920957
64.0,2153,10369.234625
34.0,1651,10370.981669
33.0,1166,10372.25968
31.0,1340,10373.717159
53.0,1834,10375.67117
32.0,1289,10377.008472
31.0,1372,10378.440343
24.0,985,10379.482377
27.0,878,10380.412767
34.0,1200,10381.687189
34.0,1379,10383.160016
22.0,734,10383.95625
33.0,1453,10385.494577
35.0,1290,10386.826929
33.0,1127,10388.014817
30.0,1283,10389.380419
62.0,1985,10391.489929
36.0,1302,10392.852739
62.0,2286,10395.278109
35.0,1167,10396.510621
62.0,2225,10398.931854
15.0,619,10399.599365
35.0,1575,10401.244365
33.0,1289,10402.588297
35.0,1529,10404.17208
35.0,1455,10405.688342
56.0,2216,10408.080158
24.0,1260,10409.431161
34.0,1378,10410.888658
33.0,1365,10412.31811
35.0,1595,10413.972227
33.0,1326,10415.367952
35.0,1361,10416.773275
23.0,872,10417.722602
36.0,1232,10419.036734
30.0,1223,10420.361597
27.0,1073,10421.516176
32.0,1290,10422.882875
35.0,1255,10424.185668
35.0,1213,10425.449205
32.0,1025,10426.566425
27.0,904,10427.53995
35.0,1535,10429.165932
29.0,1345,10430.5807
30.0,1057,10431.716044
21.0,718,10432.502588
32.0,1437,10434.001996
32.0,1593,10435.665513
35.0,1472,10437.225263
31.0,1181,10438.468998
36.0,1294,10439.816112
13.0,599,10440.473587
28.0,1165,10441.697922
30.0,1137,10442.913916
36.0,1613,10444.631875
27.0,919,10445.637361
35.0,1436,10447.229623
35.0,1498,10448.872155
15.0,623,10449.572987
35.0,1467,10451.125661
35.0,1295,10452.491663
34.0,1182,10453.737932
34.0,1557,10455.372574
35.0,1176,10456.645977
33.0,1254,10458.030949
35.0,1268,10459.344709
32.0,1340,10460.77213
22.0,920,10461.756078
29.0,1275,10463.123427
34.0,1557,10464.769657
26.0,875,10465.69716
31.0,880,10466.6412
34.0,1364,10468.123179
33.0,1340,10469.571726
69.0,2591,10472.346188
27.0,929,10473.348595
34.0,1069,10474.478067
34.0,1502,10476.03196
31.0,1245,10477.335166
24.0,1055,10478.476869
36.0,1221,10479.794635
26.0,1016,10480.909843
33.0,1365,10482.362749
35.0,1180,10483.612088
34.0,1251,10484.934486
33.0,1307,10486.372888
32.0,1128,10487.611839
31.0,1255,10488.940697
34.0,1663,10490.666976
34.0,1209,10491.954974
28.0,1113,10493.15207
33.0,1231,10494.504217
35.0,1214,10495.850981
29.0,1094,10497.048405
28.0,897,10498.040401
24.0,792,10498.913054
33.0,1417,10500.421887
34.0,1378,10501.867649
35.0,1262,10503.206423
27.0,1007,10504.298072
36.0,1161,10505.542065
29.0,1207,10506.85354
34.0,1237,10508.18059
33.0,1283,10509.542871
33.0,1357,10510.980965
27.0,990,10512.047812
33.0,1414,10513.57046
34.0,1201,10514.842434
29.0,968,10515.862035
31.0,1105,10517.03433
49.0,1992,10519.182619
18.0,700,10519.953936
22.0,676,10520.706978
33.0,1426,10522.221976
28.0,1020,10523.314648
6.0,353,10523.692729
35.0,1295,10525.076572
26.0,968,10526.129089
31.0,1196,10527.405463
34.0,1143,10528.615444
61.0,2266,10531.04096
24.0,951,10532.088867
35.0,1458,10533.669118
31.0,1249,10535.013332
13.0,573,10535.667012
35.0,1580,10537.373518
23.0,868,10538.302661
33.0,1302,10539.688214
28.0,880,10540.628372
26.0,946,10541.664057
27.0,1117,10542.866107
34.0,1362,10544.301691
34.0,1627,10546.044393
33.0,1233,10547.363585
33.0,1084,10548.547618
33.0,1198,10549.818237
35.0,1141,10551.037585
32.0,1048,10552.157783
30.0,1267,10553.481539
31.0,1261,10554.838941
33.0,1195,10556.094631
21.0,673,10556.840477
71.0,2623,10559.720754
33.0,1110,10560.904461
35.0,1276,10562.236537
33.0,1379,10563.682647
54.0,2378,10566.224721
25.0,798,10567.089375
44.0,1643,10568.823872
30.0,943,10569.844826
65.0,2396,10572.485241
28.0,829,10573.371697
33.0,1342,10574.780524
34.0,1278,10576.176077
26.0,910,10577.159203
34.0,1356,10578.595377
33.0,1484,10580.149317
34.0,1237,10581.444864
24.0,733,10582.260198
49.0,1747,10584.180112
60.0,1981,10586.345646
34.0,1397,10587.799083
25.0,990,10588.843549
33.0,1287,10590.183009
32.0,1150,10591.377022
32.0,1451,10592.916322
35.0,1340,10594.351048
35.0,1459,10595.885737
36.0,1557,10597.589597
61.0,1964,10599.752086
35.0,1598,10601.423494
61.0,2049,10603.63471
35.0,1164,10604.865759
35.0,1413,10606.357866
32.0,1239,10607.682023
33.0,1350,10609.095945
32.0,1127,10610.346648
25.0,1080,10611.532322
34.0,1262,10612.874738
34.0,1483,10614.440814
34.0,1221,10615.731657
33.0,953,10616.775588
25.0,910,10617.744974
58.0,2079,10619.939504
23.0,932,10620.971795
36.0,1190,10622.2945
30.0,1252,10623.678634
23.0,971,10624.760062
15.0,632,10625.44611
35.0,1317,10626.84967
33.0,1139,10628.079922
29.0,962,10629.089039
53.0,1701,10630.93552
34.0,1192,10632.192726
35.0,1255,10633.532543
31.0,1220,10634.879009
35.0,1172,10636.139592
35.0,1333,10637.558646
31.0,1194,10638.836567
15.0,618,10639.523893
33.0,1425,10641.019009
34.0,1235,10642.336076
33.0,1345,10643.745577
26.0,783,10644.58935
36.0,1252,10645.92887
30.0,1377,10647.469921
32.0,1270,10648.865171
34.0,1352,10650.292581
30.0,1088,10651.461601
32.0,1024,10652.564685
51.0,2069,10654.800569
30.0,945,10655.887243
23.0,719,10656.653561
35.0,1383,10658.143822
35.0,1453,10659.673117
33.0,1272,10661.108201
34.0,1118,10662.29927
33.0,1426,10663.787899
35.0,1236,10665.077852
49.0,1657,10666.839011
35.0,1269,10668.137267
33.0,1356,10669.537336
28.0,918,10670.51296
26.0,766,10671.364721
13.0,596,10672.020271
32.0,1097,10673.240339
32.0,1238,10674.579463
44.0,1869,10676.549743
34.0,1434,10678.048859
29.0,1152,10679.260757
34.0,1626,10680.958224
19.0,946,10681.969676
32.0,1374,10683.397918
33.0,1323,10684.834509
32.0,1111,10686.068842
35.0,1453,10687.59332
35.0,1155,10688.800429
35.0,1139,10689.990398
36.0,1397,10691.453308
35.0,1096,10692.611174
65.0,2237,10694.960486
34.0,1436,10696.467877
25.0,825,10697.387423
23.0,832,10698.306071
48.0,1971,10700.460327
34.0,1567,10702.093297
35.0,1368,10703.519041
30.0,1201,10704.788598
30.0,963,10705.831062
36.0,1882,10707.840658
34.0,1269,10709.191103
35.0,1383,10710.68567
49.0,2017,10712.891663
35.0,1420,10714.364725
33.0,1207,10715.627496
32.0,1369,10717.062683
32.0,1378,10718.53805
33.0,1000,10719.621296
33.0,1476,10721.144731
29.0,934,10722.149054
24.0,732,10722.94294
59.0,2083,10725.228644
24.0,779,10726.085099
32.0,1373,10727.506992
34.0,1354,10728.93609
32.0,1140,10730.198013
36.0,1603,10731.850428
70.0,2730,10734.77796
14.0,666,10735.529345
34.0,1296,10736.967569
34.0,1389,10738.476993
33.0,1343,10739.902747
32.0,1119,10741.093675
32.0,1183,10742.369271
35.0,1835,10744.327651
33.0,1370,10745.809557
34.0,1380,10747.325349
29.0,1063,10748.580732
31.0,1019,10749.745007
18.0,654,10750.446918
34.0,1167,10751.720054
36.0,1336,10753.155044
25.0,1139,10754.39855
28.0,952,10755.44789
34.0,1350,10756.901323
29.0,1078,10758.075388
31.0,1511,10759.728163
23.0,865,10760.696677
45.0,1714,10762.629739
23.0,792,10763.499644
16.0,621,10764.203238
32.0,955,10765.262414
36.0,1312,10766.655605
34.0,1605,10768.34744
35.0,1313,10769.720055
31.0,1197,10770.982847
36.0,1196,10772.272438
34.0,1229,10773.568582
30.0,1022,10774.69671
35.0,1525,10776.319581
22.0,670,10777.052461
17.0,660,10777.767523
24.0,783,10778.62901
34.0,1185,10779.899119
34.0,1333,10781.282563
35.0,1225,10782.564043
32.0,1109,10783.743925
21.0,771,10784.585404
34.0,1400,10786.075703
36.0,1395,10787.590652
31.0,1140,10788.809047
34.0,1138,10790.034199
53.0,1813,10791.979238
33.0,1032,10793.086397
23.0,835,10794.000635
33.0,1469,10795.576136
34.0,1206,10796.899272
34.0,1322,10798.339043
35.0,1539,10799.99632
25.0,933,10801.04512
16.0,785,10801.921206
27.0,872,10802.872273
29.0,943,10803.888592
34.0,1281,10805.267007
34.0,1300,10806.656587
31.0,1397,10808.134531
35.0,1503,10809.701066
35.0,1460,10811.266607
32.0,1006,10812.33956
33.0,1265,10813.701413
61.0,1980,10815.800101
35.0,1473,10817.335532
31.0,1155,10818.554812
62.0,2169,10820.875908
33.0,1261,10822.221044
72.0,2806,10825.236974
67.0,2118,10827.526697
70.0,2719,10830.409521
36.0,1225,10831.702824
32.0,1383,10833.16798
31.0,1316,10834.578724
30.0,1022,10835.66942
31.0,1320,10837.109127
104.0,3147,10840.507512
34.0,1321,10841.91979
35.0,1286,10843.270574
32.0,1037,10844.382359
34.0,1416,10845.878317
34.0,1414,10847.408202
29.0,1322,10848.823044
31.0,1047,10849.989439
31.0,1302,10851.393332
35.0,1073,10852.553662
60.0,2451,10855.147224
31.0,1092,10856.322735
34.0,1277,10857.662031
18.0,783,10858.496611
38.0,1638,10860.214042
33.0,1299,10861.609024
33.0,1261,10862.946532
26.0,947,10863.991034
34.0,1562,10865.630094
33.0,1670,10867.379308
31.0,1143,10868.581069
72.0,2459,10871.130041
31.0,1280,10872.459944
15.0,569,10873.075469
25.0,816,10873.954431
56.0,2039,10876.143807
28.0,879,10877.131523
35.0,1391,10878.587713
35.0,1401,10880.035598
25.0,847,10880.960224
32.0,1232,10882.264864
35.0,1348,10883.677902
22.0,761,10884.503391
18.0,685,10885.238248
33.0,1384,10886.69089
34.0,1552,10888.362278
47.0,1621,10890.158383
36.0,1467,10891.685929
25.0,914,10892.657763
36.0,1560,10894.288159
32.0,1334,10895.678278
35.0,1328,10897.057389
52.0,1909,10899.120444
24.0,1002,10900.226207
34.0,1614,10901.962935
35.0,1379,10903.418721
33.0,1157,10904.642614
35.0,1369,10906.047556
35.0,1483,10907.613871
31.0,1154,10908.835322
31.0,1151,10910.056592
35.0,1364,10911.489627
36.0,1241,10912.841279
29.0,1047,10914.007049
23.0,912,10915.02345
32.0,1185,10916.295402
35.0,1413,10917.815504
64.0,2274,10920.29961
35.0,1360,10921.781608
29.0,1206,10923.123332
32.0,1264,10924.531052
32.0,1269,10925.927479
32.0,1169,10927.22275
35.0,1307,10928.687908
31.0,1025,10929.809863
55.0,2065,10932.091345
33.0,1357,10933.587799
25.0,899,10934.550169
30.0,1273,10935.898204
35.0,1423,10937.406751
36.0,1447,10938.966041
30.0,1336,10940.476915
29.0,1202,10941.821969
31.0,1123,10943.056896
31.0,1236,10944.412354
36.0,1385,10945.908475
32.0,1383,10947.393656
29.0,901,10948.405069
40.0,1606,10950.152948
31.0,1081,10951.370143
34.0,1253,10952.744151
35.0,1362,10954.203866
30.0,1313,10955.585454
31.0,1155,10956.82569
35.0,1657,10958.531333
35.0,1320,10959.896322
34.0,1520,10961.518089
34.0,1335,10962.916111
36.0,1484,10964.504057
22.0,752,10965.340185
32.0,1206,10966.675703
35.0,1293,10968.047009
35.0,1327,10969.479374
33.0,1361,10970.949933
17.0,1059,10972.142875
29.0,954,10973.185073
33.0,1569,10974.861786
26.0,796,10975.769616
34.0,1522,10977.430301
34.0,1378,10978.954629
34.0,1440,10980.502315
34.0,1249,10981.831735
33.0,1256,10983.164657
25.0,791,10984.051935
29.0,1187,10985.344021
24.0,731,10986.163239
34.0,1329,10987.592462
18.0,591,10988.227034
32.0,1540,10989.907896
34.0,1368,10991.390252
35.0,1353,10992.800096
34.0,1355,10994.230083
35.0,1464,10995.778861
34.0,1297,10997.13421
34.0,1312,10998.54115
34.0,1195,10999.822873
35.0,1253,11001.175282
35.0,1485,11002.78811
29.0,1139,11004.025768
31.0,1065,11005.175844
35.0,1441,11006.675258
33.0,1279,11008.034548
35.0,1349,11009.458589
32.0,1419,11010.976356
35.0,1095,11012.140933
32.0,1247,11013.467698
30.0,1194,11014.741546
35.0,1518,11016.38188
34.0,1504,11017.971083
27.0,998,11019.058045
35.0,1076,11020.203456
34.0,1439,11021.743576
33.0,1538,11023.413698
33.0,1456,11024.959532
33.0,1443,11026.505922
34.0,1360,11027.986099
34.0,1115,11029.220271
24.0,1118,11030.413007
56.0,2090,11032.651016
33.0,1299,11034.038624
35.0,1453,11035.569698
26.0,995,11036.667868
35.0,1569,11038.322838
34.0,1503,11039.924816
34.0,1317,11041.341103
22.0,1147,11042.639055
34.0,1392,11044.099537
34.0,1421,11045.586585
34.0,1306,11047.004105
33.0,1125,11048.200466
19.0,860,11049.161061
34.0,1667,11050.942223
34.0,1344,11052.37206
36.0,1532,11054.053554
31.0,1153,11055.321343
32.0,1448,11056.907442
34.0,1201,11058.245151
34.0,1378,11059.795177
34.0,1346,11061.285296
33.0,1001,11062.392306
35.0,1399,11063.908907
19.0,940,11064.9677
35.0,1295,11066.409819
36.0,1387,11067.941197
55.0,1878,11070.020564
28.0,941,11071.051919
33.0,1020,11072.136338
44.0,1606,11073.860124
69.0,2615,11076.699489
27.0,1363,11078.166462
34.0,1574,11079.888989
33.0,1356,11081.322217
34.0,1141,11082.519907
28.0,1236,11083.828887
34.0,1234,11085.127212
35.0,1292,11086.504021
34.0,1461,11088.028824
30.0,1165,11089.253672
35.0,1225,11090.611815
25.0,776,11091.481517
35.0,1229,11092.839709
32.0,1067,11094.025267
36.0,1389,11095.522132
25.0,893,11096.500453
29.0,1168,11097.764542
20.0,780,11098.616531
35.0,1459,11100.280431
35.0,1321,11101.731506
29.0,1243,11103.108915
21.0,738,11103.980991
61.0,2123,11106.417637
35.0,1532,11108.057176
26.0,843,11108.992516
52.0,2188,11111.366665
18.0,770,11112.225715
33.0,1222,11113.590633
33.0,1335,11115.014984
30.0,1406,11116.576719
35.0,1279,11117.992681
61.0,1902,11120.067579
35.0,1176,11121.35057
35.0,1445,11122.904983
25.0,1007,11124.013265
35.0,1453,11125.577987
35.0,1251,11126.917418
64.0,2193,11129.395498
36.0,1491,11131.035331
35.0,1196,11132.334943
34.0,1355,11133.828838
26.0,989,11134.921127
35.0,1425,11136.463293
53.0,1808,11138.438089
34.0,1335,11139.876609
34.0,1342,11141.367127
31.0,1320,11142.844178
35.0,1456,11144.431449
35.0,1406,11145.95208
35.0,1272,11147.33893
29.0,1062,11148.516642
35.0,1561,11150.195184
68.0,2701,11153.155877
28.0,1075,11154.384809
31.0,1338,11155.875766
68.0,2291,11158.388264
49.0,1856,11160.428997
68.0,2320,11162.969492
35.0,1295,11164.377095
31.0,1283,11165.782066
35.0,1703,11167.666513
33.0,1118,11168.941238
35.0,1236,11170.267335
34.0,1338,11171.755687
17.0,687,11172.522265
35.0,1196,11173.808377
34.0,1422,11175.343484
30.0,1334,11176.817834
30.0,941,11177.858619
36.0,1391,11179.393673
35.0,1098,11180.633157
35.0,1286,11182.077658
33.0,1474,11183.663217
35.0,1112,11184.883874
32.0,1466,11186.480959
35.0,1444,11188.028232
35.0,1303,11189.409684
33.0,1474,11191.016977
34.0,1636,11192.797547
32.0,1272,11194.219017
58.0,1995,11196.401968
3.0,378,11196.821404
34.0,1479,11198.415689
59.0,2030,11200.611104
35.0,1698,11202.457399
35.0,1361,11203.916686
27.0,903,11204.964178
34.0,1478,11206.609306
29.0,1026,11207.754393
35.0,1380,11209.247533
32.0,1337,11210.712856
33.0,1357,11212.205711
34.0,1090,11213.418351
35.0,1445,11214.976835
35.0,1567,11216.66002
33.0,1388,11218.176189
35.0,1270,11219.583664
34.0,1452,11221.150003
21.0,652,11221.862967
33.0,1534,11223.519099
18.0,709,11224.316768
59.0,1994,11226.478906
33.0,1296,11227.889903
35.0,1286,11229.290814
10.0,427,11229.771275
31.0,1112,11230.954221
33.0,1371,11232.494536
49.0,2040,11234.727547
31.0,1539,11236.396436
35.0,1288,11237.767633
34.0,1512,11239.407758
33.0,1112,11240.652816
35.0,952,11241.693378
35.0,1340,11243.185768
62.0,2180,11245.647064
32.0,1195,11246.953957
33.0,1391,11248.438456
35.0,1303,11249.839887
30.0,1044,11251.01061
34.0,1631,11252.797991
29.0,832,11253.710982
34.0,1271,11255.060991
31.0,1115,11256.326453
31.0,1293,11257.858921
33.0,1292,11259.286124
34.0,1507,11260.925265
35.0,1336,11262.385513
55.0,1939,11264.525383
21.0,819,11265.451742
32.0,1300,11266.843998
26.0,866,11267.799832
35.0,1273,11269.24241
35.0,1405,11270.821388
26.0,1037,11271.974594
36.0,1389,11273.471827
27.0,934,11274.503932
35.0,1318,11275.991275
30.0,1010,11277.094703
36.0,1270,11278.494733
32.0,1032,11279.624886
35.0,1316,11281.066896
38.0,1335,11282.581887
34.0,1355,11284.106914
28.0,949,11285.164271
63.0,2445,11287.828758
28.0,1031,11288.972586
36.0,1462,11290.559387
34.0,1463,11292.200316
35.0,1395,11293.75595
48.0,1663,11295.677459
36.0,1372,11297.179727
36.0,1501,11298.813244
46.0,1632,11300.604961
35.0,1397,11302.105119
27.0,1178,11303.403708
33.0,1329,11304.810365
42.0,1686,11306.66801
35.0,1318,11308.114739
17.0,675,11308.890103
70.0,2697,11311.764625
35.0,1304,11313.165104
33.0,1242,11314.46417
24.0,851,11315.399773
34.0,1216,11316.698525
48.0,1555,11318.390869
34.0,1346,11319.884918
31.0,1245,11321.272376
35.0,1142,11322.508933
34.0,1398,11323.989254
57.0,1692,11325.819659
31.0,1348,11327.290881
34.0,1683,11329.08722
34.0,1140,11330.310908
42.0,1752,11332.219949
35.0,1355,11333.748262
27.0,882,11334.719986
32.0,1326,11336.123284
44.0,1688,11337.908973
33.0,1219,11339.22851
25.0,943,11340.250273
34.0,1411,11341.758874
34.0,1106,11342.944647
60.0,2142,11345.302758
35.0,1349,11346.78714
33.0,750,11347.616281
35.0,1265,11348.966747
34.0,1520,11350.578225
34.0,1180,11351.85027
35.0,1314,11353.293112
71.0,2491,11355.977874
35.0,1498,11357.588983
22.0,742,11358.432291
35.0,1460,11360.012909
26.0,938,11361.050215
71.0,2549,11363.8055
32.0,1271,11365.162085
35.0,1347,11366.587121
33.0,1417,11368.067826
30.0,1219,11369.388983
33.0,1155,11370.664334
9.0,648,11371.411363
54.0,1948,11373.553648
29.0,895,11374.540198
34.0,1312,11375.946606
33.0,1205,11377.208442
35.0,1470,11378.774812
25.0,967,11379.820321
35.0,1109,11381.030691
34.0,1207,11382.35482
33.0,1015,11383.480131
35.0,1410,11385.039857
35.0,1255,11386.381768
32.0,1064,11387.538175
35.0,1323,11388.935177
34.0,1463,11390.474363
34.0,1403,11391.999841
30.0,866,11392.93193
34.0,1321,11394.369697
25.0,818,11395.279402
34.0,1560,11396.975924
34.0,1074,11398.136239
35.0,1446,11399.650207
35.0,1615,11401.372248
31.0,1339,11402.800433
33.0,1528,11404.41915
34.0,1326,11405.834205
34.0,1186,11407.141825
47.0,1673,11408.989162
32.0,1194,11410.289606
30.0,1330,11411.715067
60.0,2023,11413.938087
36.0,1481,11415.523672
33.0,1395,11417.013404
31.0,1092,11418.20571
35.0,1380,11419.71101
34.0,1241,11421.107354
32.0,1040,11422.26873
35.0,1056,11423.423918
35.0,1274,11424.765645
34.0,1156,11426.030131
35.0,1240,11427.365038
33.0,1322,11428.80199
66.0,2428,11431.468229
33.0,1284,11432.879357
29.0,1073,11434.079442
35.0,1338,11435.546555
33.0,1213,11436.838529
33.0,957,11437.886014
35.0,1222,11439.223417
24.0,771,11440.072855
22.0,928,11441.10332
35.0,1338,11442.543484
64.0,2082,11444.842035
35.0,1697,11446.754959
36.0,1397,11448.283305
35.0,1438,11449.83499
32.0,1126,11451.090576
35.0,1401,11452.613977
35.0,1162,11453.893108
37.0,1436,11455.480363
35.0,1111,11456.696351
29.0,903,11457.697821
11.0,511,11458.289279
25.0,964,11459.420555
30.0,1122,11460.7003
34.0,1530,11462.33357
35.0,1335,11463.74517
32.0,1239,11465.094028
34.0,1496,11466.714853
35.0,1518,11468.341773
24.0,876,11469.298661
35.0,1566,11471.008307
32.0,1256,11472.400294
35.0,1198,11473.769717
33.0,1387,11475.277024
29.0,1047,11476.419172
35.0,1268,11477.758615
52.0,1799,11479.725246
35.0,1212,11481.028063
36.0,1267,11482.435609
35.0,1441,11484.049127
35.0,1208,11485.387615
46.0,1949,11487.538908
25.0,810,11488.447857
30.0,1060,11489.614611
35.0,1239,11490.95838
31.0,1183,11492.261709
34.0,1287,11493.662288
31.0,1078,11494.876906
30.0,1100,11496.095808
35.0,1228,11497.491904
30.0,1264,11498.869999
34.0,1349,11500.30445
32.0,1391,11501.820292
36.0,1327,11503.239258
32.0,1250,11504.610806
35.0,1432,11506.145931
17.0,924,11507.177964
35.0,1445,11508.773962
30.0,1223,11510.08643
29.0,844,11511.058951
33.0,1133,11512.310737
33.0,1143,11513.550141
34.0,1260,11514.904671
32.0,1315,11516.346323
40.0,1597,11518.068041
35.0,1189,11519.349656
32.0,1475,11520.957138
31.0,1210,11522.307666
32.0,1447,11523.888233
23.0,721,11524.692458
23.0,877,11525.647869
35.0,1544,11527.299485
34.0,1317,11528.721495
35.0,1179,11530.032749
33.0,1149,11531.306868
35.0,1389,11532.812014
34.0,1222,11534.147976
35.0,1270,11535.56003
34.0,1530,11537.23459
31.0,1232,11538.584768
34.0,1660,11540.368171
34.0,1402,11541.865259
34.0,1403,11543.39761
34.0,1320,11544.826112
34.0,1171,11546.112134
36.0,1501,11547.763396
19.0,805,11548.674444
34.0,1423,11550.250249
23.0,946,11551.302858
34.0,1229,11552.721278
16.0,607,11553.396307
33.0,1390,11554.920151
32.0,1404,11556.436329
33.0,1299,11557.865592
31.0,1262,11559.236542
69.0,2246,11561.797591
32.0,1381,11563.293503
32.0,1130,11564.540382
35.0,1194,11565.835285
26.0,1030,11566.971715
33.0,1322,11568.429614
33.0,1227,11569.789232
31.0,1347,11571.2931
32.0,918,11572.317807
33.0,1083,11573.535948
27.0,1242,11574.947852
30.0,1212,11576.283162
35.0,1304,11577.714206
34.0,1512,11579.3381
34.0,1121,11580.580527
31.0,1268,11581.959689
31.0,1485,11583.590658
46.0,1866,11585.643679
36.0,1441,11587.244908
30.0,1207,11588.587628
35.0,1522,11590.24284
32.0,1118,11591.466943
35.0,1248,11592.844839
17.0,727,11593.667236
32.0,1147,11594.9286
33.0,1046,11596.107309
36.0,1551,11597.798112
32.0,1245,11599.227739
39.0,1633,11601.067516
33.0,1169,11602.354722
35.0,1154,11603.636283
35.0,1592,11605.36938
23.0,965,11606.465158
35.0,1206,11607.798257
5.0,504,11608.379724
35.0,1234,11609.755389
34.0,1014,11610.928263
35.0,1572,11612.699344
34.0,1624,11614.452284
31.0,1029,11615.580452
35.0,1398,11617.108038
35.0,1448,11618.696207
13.0,625,11619.414308
40.0,1327,11620.902889
32.0,1217,11622.250391
31.0,1184,11623.604135
57.0,2147,11626.076635
35.0,1373,11627.562838
33.0,1077,11628.750953
35.0,1636,11630.494278
35.0,1131,11631.720577
34.0,1410,11633.255136
31.0,1234,11634.600495
26.0,1030,11635.740605
28.0,1031,11636.868687
71.0,2863,11639.963932
33.0,1259,11641.299689
59.0,1765,11643.22131
34.0,1163,11644.456717
